,source,target,weight
112,2,10,0.0
113,2,11,0.0
114,2,12,0.0
115,2,13,0.0
116,2,14,0.0
117,2,15,0.0
118,2,16,0.0
119,2,17,0.0
120,2,18,0.0
121,2,19,0.0
122,2,20,0.0
123,2,21,0.0
124,2,22,0.0
125,2,23,0.0
126,2,24,0.0
127,2,25,0.0
128,2,26,0.0
129,2,27,0.0
130,2,28,0.0
131,2,29,0.0
132,2,30,0.0
133,2,31,0.0
134,2,32,0.0
135,2,33,0.0
136,2,34,0.0
137,2,35,0.0
138,2,36,0.0
139,2,37,0.0
140,2,38,0.0
141,2,39,0.0
142,2,40,0.0
143,2,41,0.0
144,2,42,0.0
145,2,43,0.0
146,2,44,0.0
147,2,45,0.0
148,2,46,0.0
149,2,47,0.0
150,2,48,0.0
151,2,49,0.0
152,2,50,0.0
153,3,0,0.0
154,3,1,0.0
155,3,2,0.0
156,3,3,0.0
157,3,4,0.0
158,3,5,0.0
159,3,6,0.0
160,3,7,0.0
161,3,8,0.0
162,3,9,0.0
163,3,10,0.0
164,3,11,0.0
165,3,12,0.0
166,3,13,0.0
167,3,14,0.0
168,3,15,0.0
169,3,16,0.0
170,3,17,3.0
171,3,18,0.0
172,3,19,0.0
173,3,20,0.0
174,3,21,0.0
175,3,22,0.0
176,3,23,3.0
177,3,24,0.0
178,3,25,0.0
179,3,26,4.0
180,3,27,0.0
181,3,28,2.0
182,3,29,0.0
183,3,30,0.0
184,3,31,0.0
185,3,32,0.0
186,3,33,0.0
187,3,34,0.0
188,3,35,0.0
189,3,36,0.0
190,3,37,0.0
191,3,38,0.0
192,3,39,0.0
193,3,40,0.0
194,3,41,0.0
195,3,42,0.0
196,3,43,0.0
197,3,44,0.0
198,3,45,0.0
199,3,46,0.0
200,3,47,0.0
201,3,48,0.0
202,3,49,0.0
203,3,50,0.0
204,4,0,0.0
205,4,1,0.0
206,4,2,0.0
207,4,3,0.0
208,4,4,0.0
209,4,5,0.0
210,4,6,0.0
211,4,7,0.0
212,4,8,0.0
213,4,9,0.0
214,4,10,0.0
215,4,11,0.0
216,4,12,0.0
217,4,13,0.0
218,4,14,0.0
219,4,15,0.0
220,4,16,0.0
221,4,17,0.0
222,4,18,0.0
223,4,19,0.0
224,4,20,0.0
225,4,21,0.0
226,4,22,0.0
227,4,23,0.0
228,4,24,0.0
229,4,25,0.0
230,4,26,0.0
231,4,27,0.0
232,4,28,0.0
233,4,29,0.0
234,4,30,0.0
235,4,31,0.0
236,4,32,0.0
237,4,33,0.0
238,4,34,0.0
239,4,35,0.0
240,4,36,0.0
241,4,37,0.0
242,4,38,0.0
243,4,39,0.0
244,4,40,0.0
245,4,41,0.0
246,4,42,0.0
247,4,43,0.0
248,4,44,0.0
249,4,45,0.0
250,4,46,0.0
251,4,47,0.0
252,4,48,0.0
253,4,49,0.0
254,4,50,0.0
255,5,0,0.0
256,5,1,0.0
257,5,2,0.0
258,5,3,0.0
259,5,4,0.0
260,5,5,0.0
261,5,6,0.0
262,5,7,0.0
263,5,8,0.0
264,5,9,0.0
265,5,10,0.0
266,5,11,0.0
267,5,12,0.0
268,5,13,0.0
269,5,14,0.0
270,5,15,0.0
271,5,16,0.0
272,5,17,0.0
273,5,18,0.0
274,5,19,0.0
275,5,20,0.0
276,5,21,0.0
277,5,22,0.0
278,5,23,0.0
279,5,24,0.0
280,5,25,0.0
281,5,26,0.0
282,5,27,0.0
283,5,28,0.0
284,5,29,0.0
285,5,30,0.0
286,5,31,0.0
287,5,32,0.0
288,5,33,0.0
289,5,34,0.0
290,5,35,0.0
291,5,36,0.0
292,5,37,0.0
293,5,38,0.0
294,5,39,0.0
295,5,40,0.0
296,5,41,0.0
297,5,42,0.0
298,5,43,0.0
299,5,44,0.0
300,5,45,0.0
301,5,46,0.0
302,5,47,0.0
303,5,48,0.0
304,5,49,0.0
305,5,50,0.0
306,6,0,0.0
307,6,1,0.0
308,6,2,0.0
309,6,3,0.0
310,6,4,0.0
311,6,5,0.0
312,6,6,0.0
313,6,7,0.0
314,6,8,0.0
315,6,9,0.0
316,6,10,0.0
317,6,11,0.0
318,6,12,0.0
319,6,13,0.0
320,6,14,0.0
321,6,15,0.0
322,6,16,0.0
323,6,17,0.0
324,6,18,0.0
325,6,19,0.0
326,6,20,0.0
327,6,21,0.0
328,6,22,0.0
329,6,23,0.0
330,6,24,0.0
331,6,25,0.0
332,6,26,0.0
333,6,27,0.0
334,6,28,0.0
335,6,29,0.0
336,6,30,0.0
337,6,31,0.0
338,6,32,0.0
339,6,33,0.0
340,6,34,0.0
341,6,35,0.0
342,6,36,0.0
343,6,37,0.0
344,6,38,0.0
345,6,39,0.0
346,6,40,0.0
347,6,41,0.0
348,6,42,0.0
349,6,43,0.0
350,6,44,0.0
351,6,45,0.0
352,6,46,0.0
353,6,47,0.0
354,6,48,0.0
355,6,49,0.0
356,6,50,0.0
357,7,0,0.0
358,7,1,0.0
359,7,2,0.0
360,7,3,0.0
361,7,4,0.0
362,7,5,0.0
363,7,6,0.0
364,7,7,0.0
365,7,8,0.0
366,7,9,0.0
367,7,10,0.0
368,7,11,0.0
369,7,12,0.0
370,7,13,0.0
371,7,14,0.0
372,7,15,0.0
373,7,16,0.0
374,7,17,0.0
375,7,18,0.0
376,7,19,0.0
377,7,20,0.0
378,7,21,0.0
379,7,22,0.0
380,7,23,0.0
381,7,24,0.0
382,7,25,0.0
383,7,26,0.0
384,7,27,0.0
385,7,28,0.0
386,7,29,0.0
387,7,30,0.0
388,7,31,0.0
389,7,32,0.0
390,7,33,0.0
391,7,34,0.0
392,7,35,0.0
393,7,36,0.0
394,7,37,0.0
395,7,38,0.0
396,7,39,0.0
397,7,40,0.0
398,7,41,0.0
399,7,42,0.0
400,7,43,0.0
401,7,44,0.0
402,7,45,0.0
403,7,46,0.0
404,7,47,0.0
405,7,48,0.0
406,7,49,0.0
407,7,50,0.0
408,8,0,0.0
409,8,1,0.0
410,8,2,0.0
411,8,3,0.0
412,8,4,0.0
413,8,5,0.0
414,8,6,0.0
415,8,7,0.0
416,8,8,0.0
417,8,9,0.0
418,8,10,0.0
419,8,11,0.0
420,8,12,0.0
421,8,13,0.0
422,8,14,0.0
423,8,15,0.0
424,8,16,0.0
425,8,17,0.0
426,8,18,0.0
427,8,19,0.0
428,8,20,0.0
429,8,21,0.0
430,8,22,0.0
431,8,23,0.0
432,8,24,0.0
433,8,25,0.0
434,8,26,0.0
435,8,27,0.0
436,8,28,0.0
437,8,29,0.0
438,8,30,0.0
439,8,31,0.0
440,8,32,0.0
441,8,33,0.0
442,8,34,0.0
443,8,35,0.0
444,8,36,0.0
445,8,37,0.0
446,8,38,0.0
447,8,39,0.0
448,8,40,0.0
449,8,41,0.0
450,8,42,0.0
451,8,43,0.0
452,8,44,0.0
453,8,45,0.0
454,8,46,0.0
455,8,47,0.0
456,8,48,0.0
457,8,49,0.0
458,8,50,0.0
459,9,0,0.0
460,9,1,0.0
461,9,2,0.0
462,9,3,0.0
463,9,4,0.0
464,9,5,0.0
465,9,6,0.0
466,9,7,0.0
467,9,8,0.0
468,9,9,0.0
469,9,10,0.0
470,9,11,0.0
471,9,12,0.0
472,9,13,0.0
473,9,14,0.0
474,9,15,0.0
475,9,16,0.0
476,9,17,0.0
477,9,18,0.0
478,9,19,0.0
479,9,20,0.0
480,9,21,0.0
481,9,22,0.0
482,9,23,0.0
483,9,24,0.0
484,9,25,0.0
485,9,26,0.0
486,9,27,0.0
487,9,28,0.0
488,9,29,0.0
489,9,30,0.0
490,9,31,0.0
491,9,32,0.0
492,9,33,0.0
493,9,34,0.0
494,9,35,0.0
495,9,36,0.0
496,9,37,0.0
497,9,38,0.0
498,9,39,0.0
499,9,40,0.0
500,9,41,0.0
501,9,42,0.0
502,9,43,0.0
503,9,44,0.0
504,9,45,0.0
505,9,46,0.0
506,9,47,0.0
507,9,48,0.0
508,9,49,0.0
509,9,50,0.0
510,10,0,0.0
511,10,1,0.0
512,10,2,0.0
513,10,3,0.0
514,10,4,0.0
515,10,5,0.0
516,10,6,0.0
517,10,7,0.0
518,10,8,0.0
519,10,9,0.0
520,10,10,0.0
521,10,11,0.0
522,10,12,0.0
523,10,13,0.0
524,10,14,0.0
525,10,15,0.0
526,10,16,0.0
527,10,17,0.0
528,10,18,0.0
529,10,19,0.0
530,10,20,0.0
531,10,21,0.0
532,10,22,0.0
533,10,23,0.0
534,10,24,0.0
535,10,25,0.0
536,10,26,0.0
537,10,27,0.0
538,10,28,0.0
539,10,29,0.0
540,10,30,0.0
541,10,31,0.0
542,10,32,0.0
543,10,33,0.0
544,10,34,0.0
545,10,35,0.0
546,10,36,0.0
547,10,37,0.0
548,10,38,0.0
549,10,39,0.0
550,10,40,0.0
551,10,41,0.0
552,10,42,0.0
553,10,43,0.0
554,10,44,0.0
555,10,45,0.0
556,10,46,0.0
557,10,47,0.0
558,10,48,0.0
559,10,49,0.0
560,10,50,0.0
561,11,0,0.0
562,11,1,0.0
563,11,2,0.0
564,11,3,0.0
565,11,4,0.0
566,11,5,0.0
567,11,6,0.0
568,11,7,0.0
569,11,8,0.0
570,11,9,0.0
571,11,10,0.0
572,11,11,0.0
573,11,12,1.0
574,11,13,0.0
575,11,14,0.0
576,11,15,0.0
577,11,16,0.0
578,11,17,0.0
579,11,18,0.0
580,11,19,0.0
581,11,20,0.0
582,11,21,0.0
583,11,22,0.0
584,11,23,0.0
585,11,24,0.0
586,11,25,0.0
587,11,26,0.0
588,11,27,0.0
589,11,28,0.0
590,11,29,0.0
591,11,30,0.0
592,11,31,0.0
593,11,32,0.0
594,11,33,0.0
595,11,34,0.0
596,11,35,0.0
597,11,36,0.0
598,11,37,0.0
599,11,38,0.0
600,11,39,0.0
601,11,40,0.0
602,11,41,0.0
603,11,42,0.0
604,11,43,0.0
605,11,44,0.0
606,11,45,0.0
607,11,46,0.0
608,11,47,0.0
609,11,48,0.0
610,11,49,0.0
611,11,50,0.0
612,12,0,0.0
613,12,1,0.0
614,12,2,0.0
615,12,3,0.0
616,12,4,0.0
617,12,5,0.0
618,12,6,0.0
619,12,7,0.0
620,12,8,0.0
621,12,9,0.0
622,12,10,0.0
623,12,11,1.0
624,12,12,0.0
625,12,13,0.0
626,12,14,0.0
627,12,15,0.0
628,12,16,0.0
629,12,17,0.0
630,12,18,0.0
631,12,19,0.0
632,12,20,0.0
633,12,21,0.0
634,12,22,0.0
635,12,23,0.0
636,12,24,0.0
637,12,25,0.0
638,12,26,0.0
639,12,27,0.0
640,12,28,0.0
641,12,29,0.0
642,12,30,0.0
643,12,31,0.0
644,12,32,0.0
645,12,33,0.0
646,12,34,0.0
647,12,35,0.0
648,12,36,0.0
649,12,37,0.0
650,12,38,0.0
651,12,39,0.0
652,12,40,0.0
653,12,41,0.0
654,12,42,0.0
655,12,43,0.0
656,12,44,0.0
657,12,45,0.0
658,12,46,0.0
659,12,47,0.0
660,12,48,0.0
661,12,49,0.0
662,12,50,0.0
663,13,0,0.0
664,13,1,0.0
665,13,2,0.0
666,13,3,0.0
667,13,4,0.0
668,13,5,0.0
669,13,6,0.0
670,13,7,0.0
671,13,8,0.0
672,13,9,0.0
673,13,10,0.0
674,13,11,0.0
675,13,12,0.0
676,13,13,0.0
677,13,14,0.0
678,13,15,0.0
679,13,16,0.0
680,13,17,0.0
681,13,18,0.0
682,13,19,0.0
683,13,20,0.0
684,13,21,0.0
685,13,22,0.0
686,13,23,0.0
687,13,24,0.0
688,13,25,0.0
689,13,26,0.0
690,13,27,0.0
691,13,28,0.0
692,13,29,0.0
693,13,30,0.0
694,13,31,0.0
695,13,32,0.0
696,13,33,0.0
697,13,34,0.0
698,13,35,0.0
699,13,36,0.0
700,13,37,0.0
701,13,38,0.0
702,13,39,0.0
703,13,40,0.0
704,13,41,0.0
705,13,42,0.0
706,13,43,0.0
707,13,44,0.0
708,13,45,0.0
709,13,46,0.0
710,13,47,0.0
711,13,48,0.0
712,13,49,0.0
713,13,50,0.0
714,14,0,0.0
715,14,1,0.0
716,14,2,0.0
717,14,3,0.0
718,14,4,0.0
719,14,5,0.0
720,14,6,0.0
721,14,7,0.0
722,14,8,0.0
723,14,9,0.0
724,14,10,0.0
725,14,11,0.0
726,14,12,0.0
727,14,13,0.0
728,14,14,0.0
729,14,15,0.0
730,14,16,0.0
731,14,17,0.0
732,14,18,0.0
733,14,19,0.0
734,14,20,0.0
735,14,21,0.0
736,14,22,0.0
737,14,23,0.0
738,14,24,0.0
739,14,25,0.0
740,14,26,0.0
741,14,27,0.0
742,14,28,0.0
743,14,29,0.0
744,14,30,0.0
745,14,31,0.0
746,14,32,0.0
747,14,33,0.0
748,14,34,0.0
749,14,35,0.0
750,14,36,0.0
751,14,37,0.0
752,14,38,0.0
753,14,39,0.0
754,14,40,0.0
755,14,41,0.0
756,14,42,0.0
757,14,43,0.0
758,14,44,0.0
759,14,45,0.0
760,14,46,0.0
761,14,47,0.0
762,14,48,0.0
763,14,49,0.0
764,14,50,0.0
765,15,0,0.0
766,15,1,0.0
767,15,2,0.0
768,15,3,0.0
769,15,4,0.0
770,15,5,0.0
771,15,6,0.0
772,15,7,0.0
773,15,8,0.0
774,15,9,0.0
775,15,10,0.0
776,15,11,0.0
777,15,12,0.0
778,15,13,0.0
779,15,14,0.0
780,15,15,0.0
781,15,16,0.0
782,15,17,0.0
783,15,18,0.0
784,15,19,0.0
785,15,20,0.0
786,15,21,0.0
787,15,22,0.0
788,15,23,0.0
789,15,24,0.0
790,15,25,0.0
791,15,26,0.0
792,15,27,0.0
793,15,28,0.0
794,15,29,0.0
795,15,30,0.0
796,15,31,0.0
797,15,32,0.0
798,15,33,0.0
799,15,34,0.0
800,15,35,0.0
801,15,36,0.0
802,15,37,0.0
803,15,38,0.0
804,15,39,0.0
805,15,40,0.0
806,15,41,0.0
807,15,42,0.0
808,15,43,0.0
809,15,44,0.0
810,15,45,0.0
811,15,46,0.0
812,15,47,0.0
813,15,48,0.0
814,15,49,0.0
815,15,50,0.0
816,16,0,0.0
817,16,1,0.0
818,16,2,0.0
819,16,3,0.0
820,16,4,0.0
821,16,5,0.0
822,16,6,0.0
823,16,7,0.0
824,16,8,0.0
825,16,9,0.0
826,16,10,0.0
827,16,11,0.0
828,16,12,0.0
829,16,13,0.0
830,16,14,0.0
831,16,15,0.0
832,16,16,0.0
833,16,17,0.0
834,16,18,0.0
835,16,19,0.0
836,16,20,0.0
837,16,21,0.0
838,16,22,0.0
839,16,23,0.0
840,16,24,0.0
841,16,25,0.0
842,16,26,0.0
843,16,27,0.0
844,16,28,0.0
845,16,29,0.0
846,16,30,0.0
847,16,31,0.0
848,16,32,0.0
849,16,33,0.0
850,16,34,0.0
851,16,35,0.0
852,16,36,0.0
853,16,37,0.0
854,16,38,0.0
855,16,39,0.0
856,16,40,0.0
857,16,41,0.0
858,16,42,0.0
859,16,43,0.0
860,16,44,0.0
861,16,45,0.0
862,16,46,0.0
863,16,47,0.0
864,16,48,0.0
865,16,49,0.0
866,16,50,0.0
867,17,0,9.0
868,17,1,0.0
869,17,2,0.0
870,17,3,3.0
871,17,4,0.0
872,17,5,0.0
873,17,6,0.0
874,17,7,0.0
875,17,8,0.0
876,17,9,0.0
877,17,10,0.0
878,17,11,0.0
879,17,12,0.0
880,17,13,0.0
881,17,14,0.0
882,17,15,0.0
883,17,16,0.0
884,17,17,0.0
885,17,18,0.0
886,17,19,0.0
887,17,20,5.0
888,17,21,0.0
889,17,22,0.0
890,17,23,0.0
891,17,24,0.0
892,17,25,0.0
893,17,26,0.0
894,17,27,0.0
895,17,28,2.0
896,17,29,0.0
897,17,30,0.0
898,17,31,0.0
899,17,32,0.0
900,17,33,0.0
901,17,34,0.0
902,17,35,0.0
903,17,36,0.0
904,17,37,0.0
905,17,38,0.0
906,17,39,0.0
907,17,40,0.0
908,17,41,0.0
909,17,42,0.0
910,17,43,0.0
911,17,44,0.0
912,17,45,0.0
913,17,46,0.0
914,17,47,0.0
915,17,48,0.0
916,17,49,0.0
917,17,50,0.0
918,18,0,0.0
919,18,1,0.0
920,18,2,0.0
921,18,3,0.0
922,18,4,0.0
923,18,5,0.0
924,18,6,0.0
925,18,7,0.0
926,18,8,0.0
927,18,9,0.0
928,18,10,0.0
929,18,11,0.0
930,18,12,0.0
931,18,13,0.0
932,18,14,0.0
933,18,15,0.0
934,18,16,0.0
935,18,17,0.0
936,18,18,0.0
937,18,19,0.0
938,18,20,0.0
939,18,21,0.0
940,18,22,0.0
941,18,23,0.0
942,18,24,0.0
943,18,25,0.0
944,18,26,0.0
945,18,27,0.0
946,18,28,0.0
947,18,29,0.0
948,18,30,0.0
949,18,31,0.0
950,18,32,0.0
951,18,33,0.0
952,18,34,0.0
953,18,35,0.0
954,18,36,0.0
955,18,37,0.0
956,18,38,0.0
957,18,39,0.0
958,18,40,0.0
959,18,41,0.0
960,18,42,0.0
961,18,43,0.0
962,18,44,0.0
963,18,45,0.0
964,18,46,0.0
965,18,47,0.0
966,18,48,0.0
967,18,49,0.0
968,18,50,0.0
969,19,0,0.0
970,19,1,0.0
971,19,2,0.0
972,19,3,0.0
973,19,4,0.0
974,19,5,0.0
975,19,6,0.0
976,19,7,0.0
977,19,8,0.0
978,19,9,0.0
979,19,10,0.0
980,19,11,0.0
981,19,12,0.0
982,19,13,0.0
983,19,14,0.0
984,19,15,0.0
985,19,16,0.0
986,19,17,0.0
987,19,18,0.0
988,19,19,0.0
989,19,20,0.0
990,19,21,0.0
991,19,22,0.0
992,19,23,0.0
993,19,24,0.0
994,19,25,0.0
995,19,26,0.0
996,19,27,0.0
997,19,28,0.0
998,19,29,0.0
999,19,30,0.0
1000,19,31,0.0
1001,19,32,0.0
1002,19,33,0.0
1003,19,34,0.0
1004,19,35,0.0
1005,19,36,0.0
1006,19,37,0.0
1007,19,38,0.0
1008,19,39,0.0
1009,19,40,0.0
1010,19,41,0.0
1011,19,42,0.0
1012,19,43,0.0
1013,19,44,0.0
1014,19,45,0.0
1015,19,46,0.0
1016,19,47,0.0
1017,19,48,0.0
1018,19,49,0.0
1019,19,50,0.0
1020,20,0,0.0
1021,20,1,0.0
1022,20,2,0.0
1023,20,3,0.0
1024,20,4,0.0
1025,20,5,0.0
1026,20,6,0.0
1027,20,7,0.0
1028,20,8,0.0
1029,20,9,0.0
1030,20,10,0.0
1031,20,11,0.0
1032,20,12,0.0
1033,20,13,0.0
1034,20,14,0.0
1035,20,15,0.0
1036,20,16,0.0
1037,20,17,5.0
1038,20,18,0.0
1039,20,19,0.0
1040,20,20,0.0
1041,20,21,0.0
1042,20,22,0.0
1043,20,23,0.0
1044,20,24,3.0
1045,20,25,0.0
1046,20,26,0.0
1047,20,27,0.0
1048,20,28,0.0
1049,20,29,0.0
1050,20,30,0.0
1051,20,31,0.0
1052,20,32,0.0
1053,20,33,0.0
1054,20,34,0.0
1055,20,35,0.0
1056,20,36,0.0
1057,20,37,0.0
1058,20,38,0.0
1059,20,39,0.0
1060,20,40,0.0
1061,20,41,0.0
1062,20,42,0.0
1063,20,43,0.0
1064,20,44,0.0
1065,20,45,0.0
1066,20,46,0.0
1067,20,47,0.0
1068,20,48,0.0
1069,20,49,0.0
1070,20,50,0.0
1071,21,0,0.0
1072,21,1,0.0
1073,21,2,0.0
1074,21,3,0.0
1075,21,4,0.0
1076,21,5,0.0
1077,21,6,0.0
1078,21,7,0.0
1079,21,8,0.0
1080,21,9,0.0
1081,21,10,0.0
1082,21,11,0.0
1083,21,12,0.0
1084,21,13,0.0
1085,21,14,0.0
1086,21,15,0.0
1087,21,16,0.0
1088,21,17,0.0
1089,21,18,0.0
1090,21,19,0.0
1091,21,20,0.0
1092,21,21,0.0
1093,21,22,0.0
1094,21,23,0.0
1095,21,24,0.0
1096,21,25,0.0
1097,21,26,0.0
1098,21,27,0.0
1099,21,28,0.0
1100,21,29,0.0
1101,21,30,0.0
1102,21,31,0.0
1103,21,32,0.0
1104,21,33,0.0
1105,21,34,0.0
1106,21,35,0.0
1107,21,36,0.0
1108,21,37,0.0
1109,21,38,0.0
1110,21,39,0.0
1111,21,40,0.0
1112,21,41,0.0
1113,21,42,0.0
1114,21,43,0.0
1115,21,44,0.0
1116,21,45,0.0
1117,21,46,0.0
1118,21,47,0.0
1119,21,48,0.0
1120,21,49,0.0
1121,21,50,0.0
1122,22,0,0.0
1123,22,1,0.0
1124,22,2,0.0
1125,22,3,0.0
1126,22,4,0.0
1127,22,5,0.0
1128,22,6,0.0
1129,22,7,0.0
1130,22,8,0.0
1131,22,9,0.0
1132,22,10,0.0
1133,22,11,0.0
1134,22,12,0.0
1135,22,13,0.0
1136,22,14,0.0
1137,22,15,0.0
1138,22,16,0.0
1139,22,17,0.0
1140,22,18,0.0
1141,22,19,0.0
1142,22,20,0.0
1143,22,21,0.0
1144,22,22,0.0
1145,22,23,0.0
1146,22,24,0.0
1147,22,25,0.0
1148,22,26,0.0
1149,22,27,0.0
1150,22,28,0.0
1151,22,29,0.0
1152,22,30,0.0
1153,22,31,0.0
1154,22,32,0.0
1155,22,33,0.0
1156,22,34,0.0
1157,22,35,0.0
1158,22,36,0.0
1159,22,37,0.0
1160,22,38,0.0
1161,22,39,0.0
1162,22,40,0.0
1163,22,41,0.0
1164,22,42,0.0
1165,22,43,0.0
1166,22,44,0.0
1167,22,45,0.0
1168,22,46,0.0
1169,22,47,0.0
1170,22,48,0.0
1171,22,49,0.0
1172,22,50,0.0
1173,23,0,0.0
1174,23,1,0.0
1175,23,2,0.0
1176,23,3,3.0
1177,23,4,0.0
1178,23,5,0.0
1179,23,6,0.0
1180,23,7,0.0
1181,23,8,0.0
1182,23,9,0.0
1183,23,10,0.0
1184,23,11,0.0
1185,23,12,0.0
1186,23,13,0.0
1187,23,14,0.0
1188,23,15,0.0
1189,23,16,0.0
1190,23,17,0.0
1191,23,18,0.0
1192,23,19,0.0
1193,23,20,0.0
1194,23,21,0.0
1195,23,22,0.0
1196,23,23,0.0
1197,23,24,0.0
1198,23,25,0.0
1199,23,26,0.0
1200,23,27,0.0
1201,23,28,0.0
1202,23,29,0.0
1203,23,30,0.0
1204,23,31,0.0
1205,23,32,0.0
1206,23,33,0.0
1207,23,34,0.0
1208,23,35,0.0
1209,23,36,0.0
1210,23,37,0.0
1211,23,38,0.0
1212,23,39,0.0
1213,23,40,0.0
1214,23,41,0.0
1215,23,42,0.0
1216,23,43,0.0
1217,23,44,0.0
1218,23,45,0.0
1219,23,46,0.0
1220,23,47,0.0
1221,23,48,0.0
1222,23,49,0.0
1223,23,50,0.0
1224,24,0,0.0
1225,24,1,0.0
1226,24,2,0.0
1227,24,3,0.0
1228,24,4,0.0
1229,24,5,0.0
1230,24,6,0.0
1231,24,7,0.0
1232,24,8,0.0
1233,24,9,0.0
1234,24,10,0.0
1235,24,11,0.0
1236,24,12,0.0
1237,24,13,0.0
1238,24,14,0.0
1239,24,15,0.0
1240,24,16,0.0
1241,24,17,0.0
1242,24,18,0.0
1243,24,19,0.0
1244,24,20,3.0
1245,24,21,0.0
1246,24,22,0.0
1247,24,23,0.0
1248,24,24,0.0
1249,24,25,0.0
1250,24,26,0.0
1251,24,27,0.0
1252,24,28,0.0
1253,24,29,0.0
1254,24,30,0.0
1255,24,31,0.0
1256,24,32,0.0
1257,24,33,0.0
1258,24,34,0.0
1259,24,35,0.0
1260,24,36,0.0
1261,24,37,0.0
1262,24,38,0.0
1263,24,39,0.0
1264,24,40,0.0
1265,24,41,0.0
1266,24,42,0.0
1267,24,43,0.0
1268,24,44,0.0
1269,24,45,0.0
1270,24,46,0.0
1271,24,47,0.0
1272,24,48,0.0
1273,24,49,0.0
1274,24,50,0.0
1275,25,0,0.0
1276,25,1,0.0
1277,25,2,0.0
1278,25,3,0.0
1279,25,4,0.0
1280,25,5,0.0
1281,25,6,0.0
1282,25,7,0.0
1283,25,8,0.0
1284,25,9,0.0
1285,25,10,0.0
1286,25,11,0.0
1287,25,12,0.0
1288,25,13,0.0
1289,25,14,0.0
1290,25,15,0.0
1291,25,16,0.0
1292,25,17,0.0
1293,25,18,0.0
1294,25,19,0.0
1295,25,20,0.0
1296,25,21,0.0
1297,25,22,0.0
1298,25,23,0.0
1299,25,24,0.0
1300,25,25,0.0
1301,25,26,0.0
1302,25,27,0.0
1303,25,28,0.0
1304,25,29,0.0
1305,25,30,0.0
1306,25,31,0.0
1307,25,32,0.0
1308,25,33,0.0
1309,25,34,0.0
1310,25,35,0.0
1311,25,36,0.0
1312,25,37,0.0
1313,25,38,0.0
1314,25,39,0.0
1315,25,40,0.0
1316,25,41,0.0
1317,25,42,0.0
1318,25,43,0.0
1319,25,44,0.0
1320,25,45,0.0
1321,25,46,0.0
1322,25,47,0.0
1323,25,48,0.0
1324,25,49,0.0
1325,25,50,0.0
1326,26,0,0.0
1327,26,1,0.0
1328,26,2,0.0
1329,26,3,4.0
1330,26,4,0.0
1331,26,5,0.0
1332,26,6,0.0
1333,26,7,0.0
1334,26,8,0.0
1335,26,9,0.0
1336,26,10,0.0
1337,26,11,0.0
1338,26,12,0.0
1339,26,13,0.0
1340,26,14,0.0
1341,26,15,0.0
1342,26,16,0.0
1343,26,17,0.0
1344,26,18,0.0
1345,26,19,0.0
1346,26,20,0.0
1347,26,21,0.0
1348,26,22,0.0
1349,26,23,0.0
1350,26,24,0.0
1351,26,25,0.0
1352,26,26,0.0
1353,26,27,0.0
1354,26,28,0.0
1355,26,29,0.0
1356,26,30,0.0
1357,26,31,0.0
1358,26,32,0.0
1359,26,33,0.0
1360,26,34,0.0
1361,26,35,0.0
