,source,target,weight
112,2,2,0.0
113,2,3,0.0
114,2,4,0.0
115,2,5,0.0
116,2,6,0.0
117,2,7,0.0
118,2,8,0.0
119,2,9,0.0
120,2,10,0.0
121,2,11,0.0
122,2,12,0.0
123,2,13,0.0
124,2,14,0.0
125,2,15,0.0
126,2,16,0.0
127,2,17,0.0
128,2,18,0.0
129,2,19,0.0
130,2,20,0.0
131,2,21,0.0
132,2,22,0.0
133,2,23,0.0
134,2,24,0.0
135,2,25,0.0
136,2,26,0.0
137,2,27,0.0
138,2,28,0.0
139,2,29,0.0
140,2,30,0.0
141,2,31,0.0
142,2,32,0.0
143,2,33,0.0
144,2,34,0.0
145,2,35,0.0
146,2,36,0.0
147,2,37,0.0
148,2,38,0.0
149,2,39,0.0
150,2,40,0.0
151,2,41,0.0
152,2,42,0.0
153,2,43,0.0
154,2,44,0.0
155,2,45,0.0
156,2,46,0.0
157,2,47,0.0
158,2,48,0.0
159,2,49,0.0
160,2,50,0.0
161,2,51,0.0
162,2,52,0.0
163,2,53,0.0
164,2,54,0.0
165,3,0,0.0
166,3,1,0.0
167,3,2,0.0
168,3,3,0.0
169,3,4,0.0
170,3,5,0.0
171,3,6,1.0
172,3,7,0.0
173,3,8,0.0
174,3,9,0.0
175,3,10,0.0
176,3,11,0.0
177,3,12,0.0
178,3,13,0.0
179,3,14,0.0
180,3,15,0.0
181,3,16,0.0
182,3,17,0.0
183,3,18,0.0
184,3,19,0.0
185,3,20,0.0
186,3,21,0.0
187,3,22,0.0
188,3,23,0.0
189,3,24,0.0
190,3,25,0.0
191,3,26,0.0
192,3,27,0.0
193,3,28,0.0
194,3,29,0.0
195,3,30,0.0
196,3,31,0.0
197,3,32,0.0
198,3,33,0.0
199,3,34,0.0
200,3,35,0.0
201,3,36,0.0
202,3,37,0.0
203,3,38,0.0
204,3,39,0.0
205,3,40,0.0
206,3,41,0.0
207,3,42,0.0
208,3,43,0.0
209,3,44,0.0
210,3,45,0.0
211,3,46,0.0
212,3,47,0.0
213,3,48,0.0
214,3,49,0.0
215,3,50,0.0
216,3,51,0.0
217,3,52,0.0
218,3,53,0.0
219,3,54,0.0
220,4,0,0.0
221,4,1,0.0
222,4,2,0.0
223,4,3,0.0
224,4,4,0.0
225,4,5,0.0
226,4,6,0.0
227,4,7,0.0
228,4,8,0.0
229,4,9,0.0
230,4,10,0.0
231,4,11,0.0
232,4,12,0.0
233,4,13,0.0
234,4,14,0.0
235,4,15,0.0
236,4,16,0.0
237,4,17,0.0
238,4,18,0.0
239,4,19,0.0
240,4,20,0.0
241,4,21,0.0
242,4,22,0.0
243,4,23,0.0
244,4,24,0.0
245,4,25,0.0
246,4,26,0.0
247,4,27,0.0
248,4,28,0.0
249,4,29,0.0
250,4,30,0.0
251,4,31,0.0
252,4,32,0.0
253,4,33,0.0
254,4,34,0.0
255,4,35,0.0
256,4,36,0.0
257,4,37,0.0
258,4,38,0.0
259,4,39,0.0
260,4,40,0.0
261,4,41,0.0
262,4,42,0.0
263,4,43,0.0
264,4,44,0.0
265,4,45,0.0
266,4,46,0.0
267,4,47,0.0
268,4,48,0.0
269,4,49,0.0
270,4,50,0.0
271,4,51,0.0
272,4,52,0.0
273,4,53,0.0
274,4,54,0.0
275,5,0,0.0
276,5,1,0.0
277,5,2,0.0
278,5,3,0.0
279,5,4,0.0
280,5,5,0.0
281,5,6,0.0
282,5,7,0.0
283,5,8,0.0
284,5,9,0.0
285,5,10,0.0
286,5,11,0.0
287,5,12,0.0
288,5,13,0.0
289,5,14,0.0
290,5,15,0.0
291,5,16,0.0
292,5,17,0.0
293,5,18,0.0
294,5,19,0.0
295,5,20,0.0
296,5,21,0.0
297,5,22,0.0
298,5,23,0.0
299,5,24,0.0
300,5,25,0.0
301,5,26,0.0
302,5,27,0.0
303,5,28,0.0
304,5,29,0.0
305,5,30,0.0
306,5,31,0.0
307,5,32,0.0
308,5,33,0.0
309,5,34,0.0
310,5,35,0.0
311,5,36,0.0
312,5,37,0.0
313,5,38,0.0
314,5,39,0.0
315,5,40,0.0
316,5,41,0.0
317,5,42,0.0
318,5,43,0.0
319,5,44,0.0
320,5,45,0.0
321,5,46,0.0
322,5,47,0.0
323,5,48,0.0
324,5,49,0.0
325,5,50,0.0
326,5,51,0.0
327,5,52,0.0
328,5,53,0.0
329,5,54,0.0
330,6,0,0.0
331,6,1,0.0
332,6,2,0.0
333,6,3,1.0
334,6,4,0.0
335,6,5,0.0
336,6,6,0.0
337,6,7,0.0
338,6,8,0.0
339,6,9,0.0
340,6,10,0.0
341,6,11,0.0
342,6,12,4.0
343,6,13,0.0
344,6,14,0.0
345,6,15,0.0
346,6,16,0.0
347,6,17,2.0
348,6,18,0.0
349,6,19,0.0
350,6,20,0.0
351,6,21,0.0
352,6,22,0.0
353,6,23,0.0
354,6,24,0.0
355,6,25,0.0
356,6,26,0.0
357,6,27,0.0
358,6,28,0.0
359,6,29,0.0
360,6,30,0.0
361,6,31,0.0
362,6,32,0.0
363,6,33,0.0
364,6,34,0.0
365,6,35,0.0
366,6,36,0.0
367,6,37,0.0
368,6,38,0.0
369,6,39,0.0
370,6,40,0.0
371,6,41,0.0
372,6,42,0.0
373,6,43,0.0
374,6,44,0.0
375,6,45,0.0
376,6,46,0.0
377,6,47,0.0
378,6,48,0.0
379,6,49,0.0
380,6,50,0.0
381,6,51,0.0
382,6,52,0.0
383,6,53,0.0
384,6,54,0.0
385,7,0,0.0
386,7,1,0.0
387,7,2,0.0
388,7,3,0.0
389,7,4,0.0
390,7,5,0.0
391,7,6,0.0
392,7,7,0.0
393,7,8,0.0
394,7,9,0.0
395,7,10,0.0
396,7,11,0.0
397,7,12,2.0
398,7,13,0.0
399,7,14,0.0
400,7,15,0.0
401,7,16,0.0
402,7,17,0.0
403,7,18,0.0
404,7,19,0.0
405,7,20,0.0
406,7,21,0.0
407,7,22,0.0
408,7,23,0.0
409,7,24,0.0
410,7,25,0.0
411,7,26,0.0
412,7,27,0.0
413,7,28,0.0
414,7,29,0.0
415,7,30,0.0
416,7,31,0.0
417,7,32,0.0
418,7,33,0.0
419,7,34,0.0
420,7,35,0.0
421,7,36,0.0
422,7,37,0.0
423,7,38,0.0
424,7,39,0.0
425,7,40,0.0
426,7,41,0.0
427,7,42,0.0
428,7,43,0.0
429,7,44,0.0
430,7,45,0.0
431,7,46,0.0
432,7,47,0.0
433,7,48,0.0
434,7,49,0.0
435,7,50,0.0
436,7,51,0.0
437,7,52,0.0
438,7,53,0.0
439,7,54,0.0
440,8,0,0.0
441,8,1,0.0
442,8,2,0.0
443,8,3,0.0
444,8,4,0.0
445,8,5,0.0
446,8,6,0.0
447,8,7,0.0
448,8,8,0.0
449,8,9,0.0
450,8,10,0.0
451,8,11,0.0
452,8,12,0.0
453,8,13,0.0
454,8,14,0.0
455,8,15,0.0
456,8,16,0.0
457,8,17,0.0
458,8,18,0.0
459,8,19,0.0
460,8,20,0.0
461,8,21,0.0
462,8,22,0.0
463,8,23,0.0
464,8,24,0.0
465,8,25,0.0
466,8,26,0.0
467,8,27,0.0
468,8,28,0.0
469,8,29,0.0
470,8,30,0.0
471,8,31,0.0
472,8,32,0.0
473,8,33,0.0
474,8,34,0.0
475,8,35,0.0
476,8,36,0.0
477,8,37,0.0
478,8,38,0.0
479,8,39,0.0
480,8,40,0.0
481,8,41,0.0
482,8,42,0.0
483,8,43,0.0
484,8,44,0.0
485,8,45,0.0
486,8,46,0.0
487,8,47,0.0
488,8,48,0.0
489,8,49,0.0
490,8,50,0.0
491,8,51,0.0
492,8,52,0.0
493,8,53,0.0
494,8,54,0.0
495,9,0,0.0
496,9,1,0.0
497,9,2,0.0
498,9,3,0.0
499,9,4,0.0
500,9,5,0.0
501,9,6,0.0
502,9,7,0.0
503,9,8,0.0
504,9,9,0.0
505,9,10,0.0
506,9,11,0.0
507,9,12,0.0
508,9,13,0.0
509,9,14,0.0
510,9,15,0.0
511,9,16,0.0
512,9,17,0.0
513,9,18,0.0
514,9,19,0.0
515,9,20,0.0
516,9,21,0.0
517,9,22,0.0
518,9,23,0.0
519,9,24,0.0
520,9,25,0.0
521,9,26,0.0
522,9,27,0.0
523,9,28,0.0
524,9,29,0.0
525,9,30,0.0
526,9,31,0.0
527,9,32,0.0
528,9,33,0.0
529,9,34,0.0
530,9,35,0.0
531,9,36,0.0
532,9,37,0.0
533,9,38,0.0
534,9,39,0.0
535,9,40,0.0
536,9,41,0.0
537,9,42,0.0
538,9,43,0.0
539,9,44,0.0
540,9,45,0.0
541,9,46,0.0
542,9,47,0.0
543,9,48,0.0
544,9,49,0.0
545,9,50,0.0
546,9,51,0.0
547,9,52,0.0
548,9,53,0.0
549,9,54,0.0
550,10,0,0.0
551,10,1,0.0
552,10,2,0.0
553,10,3,0.0
554,10,4,0.0
555,10,5,0.0
556,10,6,0.0
557,10,7,0.0
558,10,8,0.0
559,10,9,0.0
560,10,10,0.0
561,10,11,0.0
562,10,12,0.0
563,10,13,0.0
564,10,14,0.0
565,10,15,0.0
566,10,16,0.0
567,10,17,0.0
568,10,18,0.0
569,10,19,0.0
570,10,20,0.0
571,10,21,0.0
572,10,22,0.0
573,10,23,0.0
574,10,24,0.0
575,10,25,0.0
576,10,26,0.0
577,10,27,0.0
578,10,28,0.0
579,10,29,0.0
580,10,30,0.0
581,10,31,0.0
582,10,32,0.0
583,10,33,0.0
584,10,34,0.0
585,10,35,0.0
586,10,36,0.0
587,10,37,0.0
588,10,38,0.0
589,10,39,0.0
590,10,40,0.0
591,10,41,0.0
592,10,42,0.0
593,10,43,0.0
594,10,44,0.0
595,10,45,0.0
596,10,46,0.0
597,10,47,0.0
598,10,48,0.0
599,10,49,0.0
600,10,50,0.0
601,10,51,0.0
602,10,52,0.0
603,10,53,0.0
604,10,54,0.0
605,11,0,0.0
606,11,1,0.0
607,11,2,0.0
608,11,3,0.0
609,11,4,0.0
610,11,5,0.0
611,11,6,0.0
612,11,7,0.0
613,11,8,0.0
614,11,9,0.0
615,11,10,0.0
616,11,11,0.0
617,11,12,0.0
618,11,13,0.0
619,11,14,0.0
620,11,15,0.0
621,11,16,0.0
622,11,17,0.0
623,11,18,0.0
624,11,19,0.0
625,11,20,0.0
626,11,21,0.0
627,11,22,0.0
628,11,23,0.0
629,11,24,0.0
630,11,25,0.0
631,11,26,0.0
632,11,27,0.0
633,11,28,0.0
634,11,29,0.0
635,11,30,0.0
636,11,31,0.0
637,11,32,0.0
638,11,33,0.0
639,11,34,0.0
640,11,35,0.0
641,11,36,0.0
642,11,37,0.0
643,11,38,0.0
644,11,39,0.0
645,11,40,0.0
646,11,41,0.0
647,11,42,0.0
648,11,43,0.0
649,11,44,0.0
650,11,45,0.0
651,11,46,0.0
652,11,47,0.0
653,11,48,0.0
654,11,49,0.0
655,11,50,0.0
656,11,51,0.0
657,11,52,0.0
658,11,53,0.0
659,11,54,0.0
660,12,0,0.0
661,12,1,0.0
662,12,2,0.0
663,12,3,0.0
664,12,4,0.0
665,12,5,0.0
666,12,6,4.0
667,12,7,2.0
668,12,8,0.0
669,12,9,0.0
670,12,10,0.0
671,12,11,0.0
672,12,12,0.0
673,12,13,0.0
674,12,14,0.0
675,12,15,0.0
676,12,16,0.0
677,12,17,0.0
678,12,18,0.0
679,12,19,0.0
680,12,20,0.0
681,12,21,0.0
682,12,22,0.0
683,12,23,0.0
684,12,24,0.0
685,12,25,0.0
686,12,26,0.0
687,12,27,0.0
688,12,28,0.0
689,12,29,0.0
690,12,30,0.0
691,12,31,0.0
692,12,32,0.0
693,12,33,0.0
694,12,34,0.0
695,12,35,0.0
696,12,36,0.0
697,12,37,0.0
698,12,38,0.0
699,12,39,0.0
700,12,40,0.0
701,12,41,0.0
702,12,42,0.0
703,12,43,0.0
704,12,44,0.0
705,12,45,0.0
706,12,46,0.0
707,12,47,0.0
708,12,48,0.0
709,12,49,0.0
710,12,50,0.0
711,12,51,0.0
712,12,52,0.0
713,12,53,0.0
714,12,54,0.0
715,13,0,0.0
716,13,1,0.0
717,13,2,0.0
718,13,3,0.0
719,13,4,0.0
720,13,5,0.0
721,13,6,0.0
722,13,7,0.0
723,13,8,0.0
724,13,9,0.0
725,13,10,0.0
726,13,11,0.0
727,13,12,0.0
728,13,13,0.0
729,13,14,0.0
730,13,15,0.0
731,13,16,0.0
732,13,17,0.0
733,13,18,0.0
734,13,19,0.0
735,13,20,0.0
736,13,21,0.0
737,13,22,0.0
738,13,23,0.0
739,13,24,0.0
740,13,25,0.0
741,13,26,0.0
742,13,27,0.0
743,13,28,0.0
744,13,29,0.0
745,13,30,0.0
746,13,31,0.0
747,13,32,0.0
748,13,33,0.0
749,13,34,0.0
750,13,35,0.0
751,13,36,0.0
752,13,37,0.0
753,13,38,0.0
754,13,39,0.0
755,13,40,0.0
756,13,41,0.0
757,13,42,0.0
758,13,43,0.0
759,13,44,0.0
760,13,45,0.0
761,13,46,0.0
762,13,47,0.0
763,13,48,0.0
764,13,49,0.0
765,13,50,0.0
766,13,51,0.0
767,13,52,0.0
768,13,53,0.0
769,13,54,0.0
770,14,0,0.0
771,14,1,0.0
772,14,2,0.0
773,14,3,0.0
774,14,4,0.0
775,14,5,0.0
776,14,6,0.0
777,14,7,0.0
778,14,8,0.0
779,14,9,0.0
780,14,10,0.0
781,14,11,0.0
782,14,12,0.0
783,14,13,0.0
784,14,14,0.0
785,14,15,0.0
786,14,16,0.0
787,14,17,0.0
788,14,18,0.0
789,14,19,0.0
790,14,20,0.0
791,14,21,0.0
792,14,22,0.0
793,14,23,0.0
794,14,24,0.0
795,14,25,0.0
796,14,26,0.0
797,14,27,0.0
798,14,28,0.0
799,14,29,0.0
800,14,30,0.0
801,14,31,0.0
802,14,32,0.0
803,14,33,0.0
804,14,34,0.0
805,14,35,0.0
806,14,36,0.0
807,14,37,0.0
808,14,38,0.0
809,14,39,0.0
810,14,40,0.0
811,14,41,0.0
812,14,42,0.0
813,14,43,0.0
814,14,44,0.0
815,14,45,0.0
816,14,46,0.0
817,14,47,0.0
818,14,48,0.0
819,14,49,0.0
820,14,50,0.0
821,14,51,0.0
822,14,52,0.0
823,14,53,0.0
824,14,54,0.0
825,15,0,0.0
826,15,1,0.0
827,15,2,0.0
828,15,3,0.0
829,15,4,0.0
830,15,5,0.0
831,15,6,0.0
832,15,7,0.0
833,15,8,0.0
834,15,9,0.0
835,15,10,0.0
836,15,11,0.0
837,15,12,0.0
838,15,13,0.0
839,15,14,0.0
840,15,15,0.0
841,15,16,0.0
842,15,17,0.0
843,15,18,0.0
844,15,19,0.0
845,15,20,0.0
846,15,21,0.0
847,15,22,0.0
848,15,23,0.0
849,15,24,0.0
850,15,25,0.0
851,15,26,0.0
852,15,27,0.0
853,15,28,0.0
854,15,29,0.0
855,15,30,0.0
856,15,31,0.0
857,15,32,0.0
858,15,33,0.0
859,15,34,0.0
860,15,35,0.0
861,15,36,0.0
862,15,37,0.0
863,15,38,0.0
864,15,39,0.0
865,15,40,0.0
866,15,41,0.0
867,15,42,0.0
868,15,43,0.0
869,15,44,0.0
870,15,45,0.0
871,15,46,0.0
872,15,47,0.0
873,15,48,0.0
874,15,49,0.0
875,15,50,0.0
876,15,51,0.0
877,15,52,0.0
878,15,53,0.0
879,15,54,0.0
880,16,0,0.0
881,16,1,0.0
882,16,2,0.0
883,16,3,0.0
884,16,4,0.0
885,16,5,0.0
886,16,6,0.0
887,16,7,0.0
888,16,8,0.0
889,16,9,0.0
890,16,10,0.0
891,16,11,0.0
892,16,12,0.0
893,16,13,0.0
894,16,14,0.0
895,16,15,0.0
896,16,16,0.0
897,16,17,0.0
898,16,18,0.0
899,16,19,0.0
900,16,20,0.0
901,16,21,0.0
902,16,22,0.0
903,16,23,0.0
904,16,24,0.0
905,16,25,0.0
906,16,26,0.0
907,16,27,0.0
908,16,28,0.0
909,16,29,0.0
910,16,30,0.0
911,16,31,0.0
912,16,32,0.0
913,16,33,0.0
914,16,34,0.0
915,16,35,0.0
916,16,36,0.0
917,16,37,0.0
918,16,38,0.0
919,16,39,0.0
920,16,40,0.0
921,16,41,0.0
922,16,42,0.0
923,16,43,0.0
924,16,44,0.0
925,16,45,0.0
926,16,46,0.0
927,16,47,0.0
928,16,48,0.0
929,16,49,0.0
930,16,50,0.0
931,16,51,0.0
932,16,52,0.0
933,16,53,0.0
934,16,54,0.0
935,17,0,0.0
936,17,1,0.0
937,17,2,0.0
938,17,3,0.0
939,17,4,0.0
940,17,5,0.0
941,17,6,2.0
942,17,7,0.0
943,17,8,0.0
944,17,9,0.0
945,17,10,0.0
946,17,11,0.0
947,17,12,0.0
948,17,13,0.0
949,17,14,0.0
950,17,15,0.0
951,17,16,0.0
952,17,17,0.0
953,17,18,0.0
954,17,19,0.0
955,17,20,0.0
956,17,21,0.0
957,17,22,0.0
958,17,23,0.0
959,17,24,0.0
960,17,25,0.0
961,17,26,0.0
962,17,27,0.0
963,17,28,0.0
964,17,29,0.0
965,17,30,0.0
966,17,31,0.0
967,17,32,0.0
968,17,33,0.0
969,17,34,0.0
970,17,35,0.0
971,17,36,0.0
972,17,37,0.0
973,17,38,0.0
974,17,39,0.0
975,17,40,0.0
976,17,41,0.0
977,17,42,0.0
978,17,43,0.0
979,17,44,0.0
980,17,45,0.0
981,17,46,0.0
982,17,47,0.0
983,17,48,0.0
984,17,49,0.0
985,17,50,0.0
986,17,51,0.0
987,17,52,0.0
988,17,53,0.0
989,17,54,0.0
990,18,0,0.0
991,18,1,0.0
992,18,2,0.0
993,18,3,0.0
994,18,4,0.0
995,18,5,0.0
996,18,6,0.0
997,18,7,0.0
998,18,8,0.0
999,18,9,0.0
1000,18,10,0.0
1001,18,11,0.0
1002,18,12,0.0
1003,18,13,0.0
1004,18,14,0.0
1005,18,15,0.0
1006,18,16,0.0
1007,18,17,0.0
1008,18,18,0.0
1009,18,19,0.0
1010,18,20,0.0
1011,18,21,0.0
1012,18,22,0.0
1013,18,23,0.0
1014,18,24,0.0
1015,18,25,0.0
1016,18,26,0.0
1017,18,27,0.0
1018,18,28,0.0
1019,18,29,0.0
1020,18,30,0.0
1021,18,31,0.0
1022,18,32,0.0
1023,18,33,0.0
1024,18,34,0.0
1025,18,35,0.0
1026,18,36,0.0
1027,18,37,0.0
1028,18,38,0.0
1029,18,39,0.0
1030,18,40,0.0
1031,18,41,0.0
1032,18,42,0.0
1033,18,43,0.0
1034,18,44,0.0
1035,18,45,0.0
1036,18,46,0.0
1037,18,47,0.0
1038,18,48,0.0
1039,18,49,0.0
1040,18,50,0.0
1041,18,51,0.0
1042,18,52,0.0
1043,18,53,0.0
1044,18,54,0.0
1045,19,0,0.0
1046,19,1,0.0
1047,19,2,0.0
1048,19,3,0.0
1049,19,4,0.0
1050,19,5,0.0
1051,19,6,0.0
1052,19,7,0.0
1053,19,8,0.0
1054,19,9,0.0
1055,19,10,0.0
1056,19,11,0.0
1057,19,12,0.0
1058,19,13,0.0
1059,19,14,0.0
1060,19,15,0.0
1061,19,16,0.0
1062,19,17,0.0
1063,19,18,0.0
1064,19,19,0.0
1065,19,20,0.0
1066,19,21,0.0
1067,19,22,0.0
1068,19,23,0.0
1069,19,24,0.0
1070,19,25,0.0
1071,19,26,0.0
1072,19,27,0.0
1073,19,28,0.0
1074,19,29,0.0
1075,19,30,0.0
1076,19,31,0.0
1077,19,32,0.0
1078,19,33,0.0
1079,19,34,0.0
1080,19,35,0.0
1081,19,36,0.0
1082,19,37,0.0
1083,19,38,0.0
1084,19,39,0.0
1085,19,40,0.0
1086,19,41,0.0
1087,19,42,0.0
1088,19,43,0.0
1089,19,44,0.0
1090,19,45,0.0
1091,19,46,0.0
1092,19,47,0.0
1093,19,48,0.0
1094,19,49,0.0
1095,19,50,0.0
1096,19,51,0.0
1097,19,52,0.0
1098,19,53,0.0
1099,19,54,0.0
1100,20,0,0.0
1101,20,1,0.0
1102,20,2,0.0
1103,20,3,0.0
1104,20,4,0.0
1105,20,5,0.0
1106,20,6,0.0
1107,20,7,0.0
1108,20,8,0.0
1109,20,9,0.0
1110,20,10,0.0
1111,20,11,0.0
1112,20,12,0.0
1113,20,13,0.0
1114,20,14,0.0
1115,20,15,0.0
1116,20,16,0.0
1117,20,17,0.0
1118,20,18,0.0
1119,20,19,0.0
1120,20,20,0.0
1121,20,21,0.0
1122,20,22,0.0
1123,20,23,0.0
1124,20,24,0.0
1125,20,25,0.0
1126,20,26,0.0
1127,20,27,0.0
1128,20,28,0.0
1129,20,29,0.0
1130,20,30,0.0
1131,20,31,0.0
1132,20,32,0.0
1133,20,33,0.0
1134,20,34,0.0
1135,20,35,0.0
1136,20,36,0.0
1137,20,37,0.0
1138,20,38,0.0
1139,20,39,0.0
1140,20,40,0.0
1141,20,41,0.0
1142,20,42,0.0
1143,20,43,0.0
1144,20,44,0.0
1145,20,45,0.0
1146,20,46,0.0
1147,20,47,0.0
1148,20,48,0.0
1149,20,49,0.0
1150,20,50,0.0
1151,20,51,0.0
1152,20,52,0.0
1153,20,53,0.0
1154,20,54,0.0
1155,21,0,0.0
1156,21,1,0.0
1157,21,2,0.0
1158,21,3,0.0
1159,21,4,0.0
1160,21,5,0.0
1161,21,6,0.0
1162,21,7,0.0
1163,21,8,0.0
1164,21,9,0.0
1165,21,10,0.0
1166,21,11,0.0
1167,21,12,0.0
1168,21,13,0.0
1169,21,14,0.0
1170,21,15,0.0
1171,21,16,0.0
1172,21,17,0.0
1173,21,18,0.0
1174,21,19,0.0
1175,21,20,0.0
1176,21,21,0.0
1177,21,22,0.0
1178,21,23,0.0
1179,21,24,0.0
1180,21,25,0.0
1181,21,26,0.0
1182,21,27,0.0
1183,21,28,0.0
1184,21,29,0.0
1185,21,30,0.0
1186,21,31,0.0
1187,21,32,0.0
1188,21,33,0.0
1189,21,34,0.0
1190,21,35,0.0
1191,21,36,0.0
1192,21,37,0.0
1193,21,38,0.0
1194,21,39,0.0
1195,21,40,0.0
1196,21,41,0.0
1197,21,42,0.0
1198,21,43,0.0
1199,21,44,0.0
1200,21,45,0.0
1201,21,46,0.0
1202,21,47,0.0
1203,21,48,0.0
1204,21,49,0.0
1205,21,50,0.0
1206,21,51,0.0
1207,21,52,0.0
1208,21,53,0.0
1209,21,54,0.0
1210,22,0,0.0
1211,22,1,0.0
1212,22,2,0.0
1213,22,3,0.0
1214,22,4,0.0
1215,22,5,0.0
1216,22,6,0.0
1217,22,7,0.0
1218,22,8,0.0
1219,22,9,0.0
1220,22,10,0.0
1221,22,11,0.0
1222,22,12,0.0
1223,22,13,0.0
1224,22,14,0.0
1225,22,15,0.0
1226,22,16,0.0
1227,22,17,0.0
1228,22,18,0.0
1229,22,19,0.0
1230,22,20,0.0
1231,22,21,0.0
1232,22,22,0.0
1233,22,23,0.0
1234,22,24,0.0
1235,22,25,0.0
1236,22,26,0.0
1237,22,27,0.0
1238,22,28,0.0
1239,22,29,0.0
1240,22,30,0.0
1241,22,31,0.0
1242,22,32,0.0
1243,22,33,0.0
1244,22,34,0.0
1245,22,35,0.0
1246,22,36,0.0
1247,22,37,0.0
1248,22,38,0.0
1249,22,39,0.0
1250,22,40,0.0
1251,22,41,0.0
1252,22,42,0.0
1253,22,43,0.0
1254,22,44,0.0
1255,22,45,0.0
1256,22,46,0.0
1257,22,47,0.0
1258,22,48,0.0
1259,22,49,0.0
1260,22,50,0.0
1261,22,51,0.0
1262,22,52,0.0
1263,22,53,0.0
1264,22,54,0.0
1265,23,0,0.0
1266,23,1,0.0
1267,23,2,0.0
1268,23,3,0.0
1269,23,4,0.0
1270,23,5,0.0
1271,23,6,0.0
1272,23,7,0.0
1273,23,8,0.0
1274,23,9,0.0
1275,23,10,0.0
1276,23,11,0.0
1277,23,12,0.0
1278,23,13,0.0
1279,23,14,0.0
1280,23,15,0.0
1281,23,16,0.0
1282,23,17,0.0
1283,23,18,0.0
1284,23,19,0.0
1285,23,20,0.0
1286,23,21,0.0
1287,23,22,0.0
1288,23,23,0.0
1289,23,24,0.0
1290,23,25,0.0
1291,23,26,1.0
1292,23,27,0.0
1293,23,28,0.0
1294,23,29,0.0
1295,23,30,0.0
1296,23,31,0.0
1297,23,32,0.0
1298,23,33,0.0
1299,23,34,0.0
1300,23,35,0.0
1301,23,36,0.0
1302,23,37,0.0
1303,23,38,0.0
1304,23,39,0.0
1305,23,40,0.0
1306,23,41,0.0
1307,23,42,0.0
1308,23,43,0.0
1309,23,44,0.0
1310,23,45,0.0
1311,23,46,0.0
1312,23,47,0.0
1313,23,48,0.0
1314,23,49,0.0
1315,23,50,0.0
1316,23,51,0.0
1317,23,52,0.0
1318,23,53,0.0
1319,23,54,0.0
1320,24,0,0.0
1321,24,1,0.0
1322,24,2,0.0
1323,24,3,0.0
1324,24,4,0.0
1325,24,5,0.0
1326,24,6,0.0
1327,24,7,0.0
1328,24,8,0.0
1329,24,9,0.0
1330,24,10,0.0
1331,24,11,0.0
1332,24,12,0.0
1333,24,13,0.0
1334,24,14,0.0
1335,24,15,0.0
1336,24,16,0.0
1337,24,17,0.0
1338,24,18,0.0
1339,24,19,0.0
1340,24,20,0.0
1341,24,21,0.0
1342,24,22,0.0
1343,24,23,0.0
1344,24,24,0.0
1345,24,25,0.0
1346,24,26,0.0
1347,24,27,0.0
1348,24,28,0.0
1349,24,29,0.0
1350,24,30,0.0
1351,24,31,0.0
1352,24,32,0.0
1353,24,33,0.0
1354,24,34,0.0
1355,24,35,0.0
1356,24,36,0.0
1357,24,37,0.0
1358,24,38,0.0
1359,24,39,0.0
1360,24,40,0.0
1361,24,41,0.0
